Country;Province;City;Suburb;Box_Code;Street_Code
South Africa;Gauteng;KEMPTON PARK;BIRCH ACRES EXT 12;;1618
South Africa;Gauteng;KEMPTON PARK;BIRCHLEIGH EXT 4;;1618
South Africa;Gauteng;KEMPTON PARK;BIRCHLEIGH EXT 7;;1618
South Africa;Gauteng;KEMPTON PARK;BIRCHLEIGH EXT 8;;1618
South Africa;Gauteng;KEMPTON PARK;BIRCHLEIGH EXT 6;;1618
South Africa;Gauteng;KEMPTON PARK;BIRCHLEIGH EXT 2;;1618
South Africa;Gauteng;KEMPTON PARK;BIRCHLEIGH EXT 13;;1618
South Africa;Gauteng;KEMPTON PARK;BIRCHLEIGH EXT 1;;1618
South Africa;Gauteng;KEMPTON PARK;BIRCHLEIGH EXT 10;;1618
South Africa;Gauteng;KEMPTON PARK;BIRCHLEIGH EXT 3;;1618
South Africa;Gauteng;KEMPTON PARK;BIRCHLEIGH NORTH EXT 3;;1618
South Africa;Gauteng;KEMPTON PARK;BIRCHLEIGH NORTH EXT 1;;1618
South Africa;Gauteng;KEMPTON PARK;BIRCHLEIGH NORTH EXT 2;;1618
South Africa;Gauteng;KEMPTON PARK;BONAERO PARK EXT 1;;1619
South Africa;Gauteng;KEMPTON PARK;BONAERO PARK EXT 2;;1619
South Africa;Gauteng;KEMPTON PARK;BONAERO PARK EXT 3;;1619
South Africa;Gauteng;KEMPTON PARK;NIMRODPARK;;1619
South Africa;Gauteng;KEMPTON PARK;NORKEM PARK EXT;;1618
South Africa;Gauteng;KEMPTON PARK;POMONA;1620;1619
South Africa;Gauteng;KEMPTON PARK;RESTONVALE;;1619
South Africa;Gauteng;KEMPTON PARK;RHODESFIELD;;1619
South Africa;Gauteng;KEMPTON PARK;RHODESFIELD EXT 1;;1619
South Africa;Gauteng;KEMPTON PARK;TERENURE;;1619
South Africa;Gauteng;KEMPTON PARK;ESSELEN PARK;1626;1618
South Africa;Gauteng;KEMPTON PARK;EDLEEN EXT 13;;1619
South Africa;Gauteng;KEMPTON PARK;EDLEEN EXT 3;;1619
South Africa;Gauteng;KEMPTON PARK;EDLEEN EXT 1;;1619
South Africa;Gauteng;KEMPTON PARK;EDLEEN EXT 5;;1619
South Africa;Gauteng;KEMPTON PARK;ESTERPARK EXT 1;;1619
South Africa;Gauteng;KEMPTON PARK;ESTERPARK EXT 9;;1619
South Africa;Gauteng;KEMPTON PARK;GLENMARAIS EXT 6;;1619
South Africa;Gauteng;KEMPTON PARK;GLENMARAIS EXT 27;;1619
South Africa;Gauteng;KEMPTON PARK;GLENMARAIS EXT 28;;1619
South Africa;Gauteng;KEMPTON PARK;GLENMARAIS EXT 3;;1619
South Africa;Gauteng;KEMPTON PARK;GLENMARAIS EXT 31;;1619
South Africa;Gauteng;KEMPTON PARK;GLENMARAIS EXT 32;;1619
South Africa;Gauteng;KEMPTON PARK;GLENMARAIS EXT 53;;1619
South Africa;Gauteng;KEMPTON PARK;GLENMARAIS EXT 7;;1619
South Africa;Gauteng;KEMPTON PARK;GLENMARAIS EXT 9;;1619
South Africa;Gauteng;KEMPTON PARK;GLENMARAIS EXT 23;;1619
South Africa;Gauteng;KEMPTON PARK;GLENMARAIS EXT 24;;1619
South Africa;Gauteng;KEMPTON PARK;GLENMARAIS EXT 34;;1619
South Africa;Gauteng;KEMPTON PARK;GLENMARAIS EXT 16;;1619
South Africa;Gauteng;KEMPTON PARK;GLENMARAIS EXT 1;;1619
South Africa;Gauteng;KEMPTON PARK;GLENMARAIS EXT 10;;1619
South Africa;Gauteng;KEMPTON PARK;GLENMARAIS EXT 11;;1619
South Africa;Gauteng;KEMPTON PARK;GLENMARAIS EXT 26;;1619
South Africa;Gauteng;KEMPTON PARK;GLENMARAIS EXT 15;;1619
South Africa;Gauteng;KEMPTON PARK;GLENMARAIS EXT 17;;1619
South Africa;Gauteng;KEMPTON PARK;GLENMARAIS EXT 18;;1619
South Africa;Gauteng;KEMPTON PARK;GLENMARAIS EXT 19;;1619
South Africa;Gauteng;KEMPTON PARK;GLENMARAIS EXT 2;;1619
South Africa;Gauteng;KEMPTON PARK;GLENMARAIS EXT;;1619
South Africa;Gauteng;KEMPTON PARK;GLENMARAIS EXT 22;;1619
South Africa;Gauteng;KEMPTON PARK;GLENMARAIS EXT 14;;1619
South Africa;Gauteng;KEMPTON PARK;KEMPTON PARK EXT 11;;1619
South Africa;Gauteng;KEMPTON PARK;KEMPTON PARK EXT 8;;1619
South Africa;Gauteng;KEMPTON PARK;KEMPTON PARK EXT 5;;1619
South Africa;Gauteng;KEMPTON PARK;KEMPTON PARK EXT 4;;1619
South Africa;Gauteng;KEMPTON PARK;KEMPTON PARK EXT 3;;1619
South Africa;Gauteng;KEMPTON PARK;KEMPTON PARK EXT 13;;1619
South Africa;Gauteng;KEMPTON PARK;KEMPTON PARK EXT 1;;1619
South Africa;Gauteng;KEMPTON PARK;KEMPTON PARK EXT 2;;1619
South Africa;Gauteng;KEMPTON PARK;POMONA EXT 1;1620;1619
South Africa;Gauteng;KEMPTON PARK;POMONA EXT 2;1620;1619
South Africa;Gauteng;KEMPTON PARK;POMONA EXT 3;1620;1619
South Africa;Gauteng;KEMPTON PARK;TERENURE EXT 16;;1619
South Africa;Gauteng;KEMPTON PARK;TERENURE EXT 8;;1619
South Africa;Gauteng;KEMPTON PARK;TERENURE EXT 7;;1619
South Africa;Gauteng;KEMPTON PARK;TERENURE EXT 6;;1619
South Africa;Gauteng;KEMPTON PARK;TERENURE EXT 3;;1619
South Africa;Gauteng;KEMPTON PARK;TERENURE EXT 29;;1619
South Africa;Gauteng;KEMPTON PARK;TERENURE EXT 25;;1619
South Africa;Gauteng;KEMPTON PARK;TERENURE EXT 21;;1619
South Africa;Gauteng;KEMPTON PARK;TERENURE EXT 15;;1619
South Africa;Gauteng;KEMPTON PARK;TERENURE EXT 14;;1619
South Africa;Gauteng;KEMPTON PARK;TERENURE EXT 13;;1619
South Africa;Gauteng;KEMPTON PARK;TERENURE EXT 1;;1619
South Africa;Gauteng;KEMPTON PARK;TERENURE EXT 19;;1619
South Africa;Gauteng;KEMPTON PARK;VAN RIEBEECKPARK EXT 3;;1619
South Africa;Gauteng;KEMPTON PARK;VAN RIEBEECKPARK EXT 4;;1619
South Africa;Gauteng;KEMPTON PARK;VAN RIEBEECKPARK EXT 20;;1619
South Africa;Gauteng;KEMPTON PARK;VAN RIEBEECKPARK EXT 2;;1619
South Africa;Gauteng;KEMPTON PARK;VAN RIEBEECKPARK EXT 16;;1619
South Africa;Gauteng;KEMPTON PARK;VAN RIEBEECKPARK EXT 15;;1619
South Africa;Gauteng;KEMPTON PARK;VAN RIEBEECKPARK EXT 10;;1619
South Africa;Gauteng;KEMPTON PARK;VAN RIEBEECKPARK EXT 1;;1619
South Africa;Gauteng;KEMPTON PARK;VAN RIEBEECKPARK EXT 7;;1619
South Africa;Gauteng;KEMPTON PARK;VAN RIEBEECKPARK EXT 19;;1619
South Africa;Gauteng;KEMPTON PARK;MARISTER;1623;1623
South Africa;Gauteng;KEMPTON PARK;OR TAMBO INT AIRPORT;1627;
South Africa;Gauteng;KEMPTON PARK;POMONA EXT 70;1620;1619
South Africa;Gauteng;KEMPTON PARK;GLENMARAIS EXT 72;;1619
South Africa;Gauteng;KEMPTON PARK;BIRCH ACRES EXT 27;;1618
South Africa;Gauteng;KEMPTON PARK;GLEN ERASMIA EXT 2;;1619
South Africa;Gauteng;KEMPTON PARK;BIRCH ACRES EXT 23;;1618
South Africa;Gauteng;KEMPTON PARK;GLENMARAIS EXT 25;;1619
South Africa;Gauteng;KEMPTON PARK;POMONA EXT 53;1620;1619
South Africa;Gauteng;KEMPTON PARK;SERENGETI GOLF & WILDLIFE EST;1642;1642
South Africa;Gauteng;KEMPTON PARK;BIRCH ACRES EXT 25;;1618
South Africa;Gauteng;KEMPTON PARK;BIRCH ACRES EXT 42;;1618
South Africa;Gauteng;KEMPTON PARK;BIRCH ACRES EXT 29;;1618
South Africa;Gauteng;KEMPTON PARK;BIRCH ACRES EXT 26;;1618
South Africa;Gauteng;KEMPTON PARK;KEMPTON PARK EXT 19;;1619
South Africa;Gauteng;KEMPTON PARK;TERENURE EXT 74;;1609
South Africa;Gauteng;KEMPTON PARK;GLEN BALLADE;1630;
South Africa;Gauteng;KEMPTON PARK;WITFONTEIN;;1620
South Africa;Gauteng;KEMPTON PARK;WITFONTEIN EXT 25;;1620
South Africa;Gauteng;KEMPTON PARK;SPARTAN;1620;1619
South Africa;Gauteng;KEMPTON PARK;KELVIN ESTATE;1619;1619
South Africa;Gauteng;KEMPTON PARK;BIRCH ACRES EXT 38;;1618
South Africa;Gauteng;KEMPTON PARK;BIRCH ACRES EXT 34;1621;1618
South Africa;Gauteng;KEMPTON PARK;CHLOORKOP EXT 52;1624;1619
South Africa;Gauteng;KEMPTON PARK;BIRCH ACRES EXT 33;1621;1618
South Africa;Gauteng;KEMPTON PARK;BIRCH ACRES EXT 28;1621;1618
South Africa;Gauteng;KEMPTON PARK;BREDELL AH EXT 1;1623;1619
South Africa;Gauteng;KEMPTON PARK;BIRCH ACRES EXT 24;1621;1618
South Africa;Gauteng;KEMPTON PARK;TERENURE EXT 20;;1619
South Africa;Gauteng;KEMPTON PARK;CHLOORKOP EXT 62;1624;1619
South Africa;Gauteng;KEMPTON PARK;BREDELL EXT 11;1623;1619
South Africa;Gauteng;KEMPTON PARK;GLEN EAGLE EST;1620;1619
South Africa;Gauteng;KEMPTON PARK;TERENURE EXT 59;1620;1619
South Africa;Gauteng;KEMPTON PARK;GLEN ERASMIA EXT 7;1638;1619
South Africa;Gauteng;KEMPTON PARK;GLEN ERASMIA EXT 6;1638;1619
South Africa;Gauteng;KEMPTON PARK;GLEN MARAIS EXT 70;1620;1619
South Africa;Gauteng;KEMPTON PARK;VAN RIEBEECKPARK EXT 31;1619;1619
South Africa;Gauteng;KEMPTON PARK;VAN RIEBEECKPARK EXT 24;1619;1619
South Africa;Gauteng;KEMPTON PARK;GLENMARAIS EXT 12;1620;1619
South Africa;Gauteng;KEMPTON PARK;BIRCH ACRES EXT 31;1621;1618
South Africa;Gauteng;KEMPTON PARK;BIRCH ACRES EXT 32;1621;1618
South Africa;Gauteng;KEMPTON PARK;KEMPTON PARK EXT 38;;1619
South Africa;Gauteng;KEMPTON PARK;ESSELEN PARK EXT 2;1618;1632
South Africa;Gauteng;KEMPTON PARK;CHLOORKOP EXT 53;1624;1619
South Africa;Gauteng;KEMPTON PARK;TERENURE EXT 65;1619;1619
South Africa;Gauteng;KEMPTON PARK;TERENURE EXT 70;1619;1619
South Africa;Gauteng;KEMPTON PARK;TERENURE EXT 40;1619;1619
South Africa;Gauteng;KEMPTON PARK;ESSELEN PARK EXT 3;1626;1626
South Africa;Gauteng;KEMPTON PARK;TERENURE EXT 54;1618;1618
South Africa;Gauteng;KEMPTON PARK;TERENURE EXT 76;1619;1619
South Africa;Gauteng;KEMPTON PARK;BIRCHLEIGH EXT 17;1618;1618
South Africa;Gauteng;KEMPTON PARK;ESSELEN PARK EXT 1;1626;1626
South Africa;Gauteng;KEMPTON PARK;BIRCH ACRES EXT 41;1618;1618
South Africa;Gauteng;KEMPTON PARK;TERENURE EXT 2;1619;1619
South Africa;Gauteng;KEMPTON PARK;CHLOORKOP EXT 61;1624;1619
South Africa;Gauteng;KEMPTON PARK;CHLOORKOP EXT 2;1624;1619
South Africa;Gauteng;KEMPTON PARK;BIRCH ACRES EXT 43;1621;1618
South Africa;Gauteng;KEMPTON PARK;WITFONTEIN EXT 41;;1620
South Africa;Gauteng;KEMPTON PARK;POMONA EXT 22;1620;1619
South Africa;Gauteng;KEMPTON PARK;GLEN ERASMIA EXT 21;1638;1619
South Africa;Gauteng;KEMPTON PARK;BARTLETTS EXT 57;;1459
South Africa;Gauteng;KEMPTON PARK;POMONA EXT 92;1620;1619
South Africa;Northern Cape;KENHARDT;KENHARDT;8900;8900
South Africa;Eastern Cape;KENTANI;KENTANI;4980;4980
South Africa;Eastern Cape;KENTANI;KWAHUKU;4980;
South Africa;Eastern Cape;KENTANI;TAKAZIDRIF;4982;
South Africa;Eastern Cape;KENTON ON SEA;KENTON ON SEA;6191;6191
South Africa;Eastern Cape;KENTON ON SEA;MARCELLE;6191;
South Africa;Eastern Cape;KENTON ON SEA;EKUPHULENI;6191;
South Africa;Western Cape;KENWYN;SUNLANDS EST;;7780
South Africa;Western Cape;KENWYN;TURFHALL EST;;7780
South Africa;Free State;KESTELL;TLHOLONG;9860;
South Africa;Free State;KESTELL;KESTELL;9860;9860
South Africa;Eastern Cape;KHAYALETHU;KHAYALETHU;5704;
South Africa;Western Cape;KHAYELITSHA;GRACELAND;;7784
South Africa;Western Cape;KHAYELITSHA;GRIFFITHS MXENGE;;7784
South Africa;Western Cape;KHAYELITSHA;HOLOMISA;;7784
South Africa;Western Cape;KHAYELITSHA;X SECTION SITE B;;7784
South Africa;Western Cape;KHAYELITSHA;NEW GREEN POINT;;7784
South Africa;Western Cape;KHAYELITSHA;K SECTION;;7784
South Africa;Western Cape;KHAYELITSHA;AREA SST;;7784
South Africa;Western Cape;KHAYELITSHA;SITE C;;7784
South Africa;Western Cape;KHAYELITSHA;MAKHAYA;7792;7784
South Africa;Western Cape;KHAYELITSHA;MANYANANI;7794;
South Africa;Western Cape;KHAYELITSHA;NONKQUBELA;7793;7784
South Africa;Western Cape;KHAYELITSHA;SITE B;;7784
South Africa;Western Cape;KHAYELITSHA;OLD CROSS ROADS;;7750
South Africa;Western Cape;KHAYELITSHA;TOWN TWO;;7784
South Africa;Western Cape;KHAYELITSHA;VICTORIA MXENGE;;7784
South Africa;Western Cape;KHAYELITSHA;BONGWENI;;7784
South Africa;Western Cape;KHAYELITSHA;EKUPHUMLENI;;7784
South Africa;Western Cape;KHAYELITSHA;ILITHA PARK;;7784
South Africa;Western Cape;KHAYELITSHA;HARARE;;7784
South Africa;Western Cape;KHAYELITSHA;IKWEZI PARK;;7784
South Africa;Western Cape;KHAYELITSHA;KHAYELITSHA;;5780
South Africa;Western Cape;KHAYELITSHA;KHAYELITSHA EXT 35;;7784
South Africa;Western Cape;KHAYELITSHA;KHULANI PARK;;7784
South Africa;Western Cape;KHAYELITSHA;LUVUYO PARK;;7784
South Africa;Western Cape;KHAYELITSHA;MANDELA PARK;;7784
South Africa;Western Cape;KHAYELITSHA;NOBUHLE;;7784
South Africa;Western Cape;KHAYELITSHA;PHAKAMISA;;7784
South Africa;Western Cape;KHAYELITSHA;SCHOLLA JIBA;;7784
South Africa;Western Cape;KHAYELITSHA;ELONWABENI;7791;
South Africa;Western Cape;KHAYELITSHA;TEMBANI;;7784
South Africa;Western Cape;KHAYELITSHA;WASHINGTON PARK;;7784
South Africa;Western Cape;KHAYELITSHA;KHANYA PARK;;7784
South Africa;Western Cape;KHAYELITSHA;GREENPOINT;;7784
South Africa;Western Cape;KHAYELITSHA;KUYASA;;7784
South Africa;Western Cape;KHAYELITSHA;SIYAHLALA;;7784
South Africa;Western Cape;KHAYELITSHA;MAKHAZA;;7784
South Africa;Western Cape;KHAYELITSHA;NKANINI;;7784
South Africa;Western Cape;KHAYELITSHA;KHAYELITSHA SECTION G;;7784
South Africa;Gauteng;KHUTSONG;KHAYALETHU SECTION;;2499
South Africa;Northern Cape;KIMBERLEY;RITCHIE;8701;8301
South Africa;Northern Cape;KIMBERLEY;RITCHIE EXT 1;;8301
South Africa;Northern Cape;KIMBERLEY;RITCHIE EXT 2;;8301
South Africa;Northern Cape;KIMBERLEY;RITCHIE EXT 3;;8301
South Africa;Northern Cape;KIMBERLEY;RITCHIE EXT 4;;8301
South Africa;Northern Cape;KIMBERLEY;RITCHIE EXT 5;;8301
South Africa;Northern Cape;KIMBERLEY;KIMBERLEY WEST;8303;
South Africa;Northern Cape;KIMBERLEY;HOMEVALE EXT;;8301
South Africa;Northern Cape;KIMBERLEY;COLVILLE EXT;;8301
South Africa;Northern Cape;KIMBERLEY;MAMPE 1;8301;
South Africa;Northern Cape;KIMBERLEY;MAMPE 2;8301;
South Africa;Northern Cape;KIMBERLEY;HOMELITE;;8301
South Africa;Northern Cape;KIMBERLEY;HADISON PARK;8306;8301
South Africa;Northern Cape;KIMBERLEY;BEACONSFIELD;8315;8301
South Africa;Northern Cape;KIMBERLEY;FLORIANVILLE;8320;8301
South Africa;Northern Cape;KIMBERLEY;GALESHEWE;8330;8345
South Africa;Northern Cape;KIMBERLEY;HOLPAN;8505;
South Africa;Northern Cape;KIMBERLEY;JACOBSDAL;8710;8710
South Africa;Northern Cape;KIMBERLEY;KOOPMANSFONTEIN;8391;
South Africa;Northern Cape;KIMBERLEY;KUTLWANONG;8301;8345
South Africa;Northern Cape;KIMBERLEY;MAMPE;8301;
South Africa;Northern Cape;KIMBERLEY;MODDER RIVER;8700;
South Africa;Northern Cape;KIMBERLEY;PERDEBERG;8335;
South Africa;Northern Cape;KIMBERLEY;PLOOYSBURG;8350;
South Africa;Northern Cape;KIMBERLEY;ROOIPANVILLE;8745;
South Africa;Northern Cape;KIMBERLEY;ROYALGLEN;;8301
South Africa;Northern Cape;KIMBERLEY;SALT LAKE;8731;
South Africa;Northern Cape;KIMBERLEY;KIMBERLEY;8300;8301
South Africa;Northern Cape;KIMBERLEY;TSHWARANGANO;;8301
South Africa;Northern Cape;KIMBERLEY;CAMPBELL;8306;8306
South Africa;Northern Cape;KIMBERLEY;TLHAGENG;;8301
South Africa;Northern Cape;KIMBERLEY;ALBERTYNSHOF;;8301
South Africa;Northern Cape;KIMBERLEY;ASHBURNHAM;;8301
South Africa;Northern Cape;KIMBERLEY;BELGRAVIA;;8301
South Africa;Northern Cape;KIMBERLEY;CARTERS GLEN;;8301
South Africa;Northern Cape;KIMBERLEY;CASSANDRA;;8301
South Africa;Northern Cape;KIMBERLEY;COLVILLE;;8301
South Africa;Northern Cape;KIMBERLEY;COLVILLE EXT 16;;8301
South Africa;Northern Cape;KIMBERLEY;DE BEERS;;8301
South Africa;Northern Cape;KIMBERLEY;DIAMANT PARK;8301;8301
South Africa;Northern Cape;KIMBERLEY;ELECTRAPARK;;8301
South Africa;Northern Cape;KIMBERLEY;EL TORO PARK;;8301
South Africa;Northern Cape;KIMBERLEY;ERNESTVILLE;;8301
South Africa;Northern Cape;KIMBERLEY;FABRICIA;;8301
South Africa;Northern Cape;KIMBERLEY;FLOORS;;8301
South Africa;Northern Cape;KIMBERLEY;GEMDENE;;8301
South Africa;Northern Cape;KIMBERLEY;GREENPOINT;;8301
South Africa;Northern Cape;KIMBERLEY;GREENSIDE;;8301
South Africa;Northern Cape;KIMBERLEY;HERLEAR;;8301
South Africa;Northern Cape;KIMBERLEY;HEUWELSIG;;8301
South Africa;Northern Cape;KIMBERLEY;HILLCREST;;8301
South Africa;Northern Cape;KIMBERLEY;HOMESTEAD;;8301
South Africa;Northern Cape;KIMBERLEY;HOMEVALE;;8301
South Africa;Northern Cape;KIMBERLEY;KARLIENPARK;;8301
South Africa;Northern Cape;KIMBERLEY;KENILWORTH;;8301
South Africa;Northern Cape;KIMBERLEY;KESTELLHOF;;8301
South Africa;Northern Cape;KIMBERLEY;KIMBERLEY NORTH;;8301
South Africa;Northern Cape;KIMBERLEY;KIMDUSTRIA;;8301
South Africa;Northern Cape;KIMBERLEY;KIRSTENHOF;;8301
South Africa;Northern Cape;KIMBERLEY;KLISSERHOF;;8301
South Africa;Northern Cape;KIMBERLEY;KLISSERVILLE;;8301
South Africa;Northern Cape;KIMBERLEY;LABRAM;;8301
South Africa;Northern Cape;KIMBERLEY;DISKOBOLOS;8325;
South Africa;Northern Cape;KIMBERLEY;LINDENE;;8301
South Africa;Northern Cape;KIMBERLEY;LYNDHURST;;8301
South Africa;Northern Cape;KIMBERLEY;MARKET SQUARE;;8301
South Africa;Northern Cape;KIMBERLEY;MINT VILLAGE;;8301
South Africa;Northern Cape;KIMBERLEY;MOGHUL PARK;;8301
South Africa;Northern Cape;KIMBERLEY;MONUMENT HEIGHTS;;8301
South Africa;Northern Cape;KIMBERLEY;NEW PARK;;8301
South Africa;Northern Cape;KIMBERLEY;NEWTON;;8301
South Africa;Northern Cape;KIMBERLEY;NORTHVIEW;;8301
South Africa;Northern Cape;KIMBERLEY;NUWEDORPSGEBIED;;8301
South Africa;Northern Cape;KIMBERLEY;RAINBOW VALLEY;;8301
South Africa;Northern Cape;KIMBERLEY;RHODESDENE;;8301
South Africa;Northern Cape;KIMBERLEY;RIVERTON;;8300
South Africa;Northern Cape;KIMBERLEY;RIVIERA;;8301
South Africa;Northern Cape;KIMBERLEY;ROBSONVALE;;8301
South Africa;Northern Cape;KIMBERLEY;ROYLDENE;;8301
South Africa;Northern Cape;KIMBERLEY;SOUTH RIDGE;;8301
South Africa;Northern Cape;KIMBERLEY;SQUARE HILL PARK;;8301
South Africa;Northern Cape;KIMBERLEY;UTILITY;;8301
South Africa;Northern Cape;KIMBERLEY;VERWOERDPARK;;8301
South Africa;Northern Cape;KIMBERLEY;VERWOERDPARK SIHS;;8301
South Africa;Northern Cape;KIMBERLEY;WEST END;;8301
South Africa;Northern Cape;KIMBERLEY;HOPETOWN;8750;8750
South Africa;Northern Cape;KIMBERLEY;MANKURWANE;8345;8345
South Africa;Northern Cape;KIMBERLEY;NEW TOWNSHIP;8301;8301
South Africa;Northern Cape;KIMBERLEY;PESCODIA;8309;8309
South Africa;Northern Cape;KIMBERLEY;DIAMOND;8305;
South Africa;Northern Cape;KIMBERLEY;PLATFONTEIN;8346;
South Africa;Northern Cape;KIMBERLEY;KIMBERLEY EXT 16;;8301
South Africa;Northern Cape;KIMBERLEY;MIDLANDS;8301;8301
South Africa;Northern Cape;KIMBERLEY;GALESHEWE EXT 1;8345;8345
South Africa;Northern Cape;KIMBERLEY;NEW HILLCREST;;8301
South Africa;Eastern Cape;KING WILLIAMS TOWN;BALLASSI VALLEY;;5601
South Africa;Eastern Cape;KING WILLIAMS TOWN;KAFFRARIAN HEIGHTS;;5601
South Africa;Eastern Cape;KING WILLIAMS TOWN;HEADLANDS;;5601
South Africa;Eastern Cape;KING WILLIAMS TOWN;SWEETWATER;5600;5601
South Africa;Eastern Cape;KING WILLIAM'S TOWN;KWA GUBEVU;5607;
South Africa;Eastern Cape;KING WILLIAM'S TOWN;RAMNYIBA;5611;
South Africa;Eastern Cape;KING WILLIAM'S TOWN;TAMARA;5614;
South Africa;Eastern Cape;KING WILLIAM'S TOWN;BREIDBACH EXT 5;;5601
South Africa;Eastern Cape;KING WILLIAM'S TOWN;EDONQABA;5609;5601
South Africa;Eastern Cape;KING WILLIAM'S TOWN;CLUB VIEW;;5601
South Africa;Eastern Cape;KING WILLIAM'S TOWN;NGXAKAZA;5609;
South Africa;Eastern Cape;KING WILLIAM'S TOWN;SITTINGBOURNE;5610;
South Africa;Eastern Cape;KING WILLIAM'S TOWN;SIYALU;5600;
South Africa;Eastern Cape;KING WILLIAM'S TOWN;KING WILLIAM'S TOWN;5600;5601
South Africa;Eastern Cape;KING WILLIAM'S TOWN;BREIDBACH;;5601
South Africa;Eastern Cape;KING WILLIAM'S TOWN;DALEVIEW;;5601
South Africa;Eastern Cape;KING WILLIAM'S TOWN;GINSBURG;;5601
South Africa;Eastern Cape;KING WILLIAM'S TOWN;MARKET SQUARE;;5601
South Africa;Eastern Cape;KING WILLIAM'S TOWN;ROADSIDE;;5601
South Africa;Eastern Cape;KING WILLIAM'S TOWN;SCHORNVILLE;;5601
South Africa;Eastern Cape;KING WILLIAM'S TOWN;WEST BANK;;5601
South Africa;Eastern Cape;KING WILLIAM'S TOWN;AMABELE;4931;4931
South Africa;Mpumalanga;KINROSS;THISTLE GROVE;2270;2270
South Africa;Eastern Cape;KIRKWOOD;MISTKRAAL;6121;
South Africa;Eastern Cape;KIRKWOOD;BONTRUG;6120;
South Africa;Eastern Cape;KIRKWOOD;AQUAVILLE;6120;
South Africa;Eastern Cape;KIRKWOOD;BERGSIG;;6120
South Africa;Eastern Cape;KIRKWOOD;ENON;6125;6125
South Africa;Eastern Cape;KIRKWOOD;KIRKWOOD;6120;6120
South Africa;Western Cape;KLAPMUTS;ROZENMEER ESTATE;7625;7625
South Africa;Western Cape;KLAWER;ROOMSEKAMP;;8145
South Africa;Western Cape;KLAWER;TRAWAL;8147;
South Africa;Western Cape;KLEINMOND;BETTY'S BAY;7141;
South Africa;Western Cape;KLEINMOND;PRINGLE BAY;7196;
South Africa;Western Cape;KLEINMOND;PALMIET;;7195
South Africa;Western Cape;KLEINMOND;KLEINMOND;7195;7195
South Africa;Eastern Cape;KLEINPOORT;KLEINPOORT;6236;
South Africa;Northern Cape;KLEINSEE;KOINGNAAS;8249;
South Africa;North West;KLERKSDORP;FLAMWOOD;2572;2571
South Africa;North West;KLERKSDORP;FREEMANVILLE;2573;2571
South Africa;North West;KLERKSDORP;ADAMAYVIEW;;2571
South Africa;North West;KLERKSDORP;JOUBERTON EXT 17;2574;2574
South Africa;North West;KLERKSDORP;DE CLERQVILLE;;2571
South Africa;North West;KLERKSDORP;JOUBERTON EXT 19;;2574
South Africa;North West;KLERKSDORP;HARTBEESFONTEIN;2600;2600
South Africa;North West;KLERKSDORP;DAWKINSVILLE;;2571
South Africa;North West;KLERKSDORP;CAMPBELLDORP;;2571
South Africa;North West;KLERKSDORP;COLLERVILLE;;2571
South Africa;North West;KLERKSDORP;ELLATON EXT;;2571
South Africa;North West;KLERKSDORP;MATLOSANE;2575;
South Africa;North West;KLERKSDORP;KLERKSDORP;2570;2571
South Africa;North West;KLERKSDORP;ELANDIA;;2571
South Africa;North West;KLERKSDORP;ELANDSHEUWEL;;2571
South Africa;North West;KLERKSDORP;ELLATON;;2571
South Africa;North West;KLERKSDORP;FLIMIEDA;;2571
South Africa;North West;KLERKSDORP;STILFONTEIN;2550;2551
South Africa;North West;KLERKSDORP;IRENEPARK;;2571
South Africa;North West;KLERKSDORP;LAHOFF;;2571
South Africa;North West;KLERKSDORP;DOMINIONVILLE;2578;
South Africa;North West;KLERKSDORP;MANZIL PARK;;2577
South Africa;North West;KLERKSDORP;DORINGKRUIN;2576;2571
South Africa;North West;KLERKSDORP;MEIRINGSPARK;;2571
South Africa;North West;KLERKSDORP;NESERHOF;;2571
South Africa;North West;KLERKSDORP;OUDORP;;2571
South Africa;North West;KLERKSDORP;PIENAARSDORP;;2571
South Africa;North West;KLERKSDORP;RANDLESPARK;;2571
South Africa;North West;KLERKSDORP;ROOSHEUWEL;;2571
South Africa;North West;KLERKSDORP;SONGLOED;;2571
South Africa;North West;KLERKSDORP;STILFONTEIN EAST;;2551
South Africa;North West;KLERKSDORP;URANIAVILLE;;2571
South Africa;North West;KLERKSDORP;WILKEVILLE;;2571
South Africa;North West;KLERKSDORP;WILKOPPIES;2571;2571
South Africa;North West;KLERKSDORP;FLAMWOOD EXT 2;;2571
South Africa;North West;KLERKSDORP;FLAMWOOD EXT 7;;2571
South Africa;North West;KLERKSDORP;ALABAMA;2577;2577
South Africa;North West;KLERKSDORP;JOUBERTON;2574;2574
South Africa;North West;KLERKSDORP;JOUBERTON EXT 6;;2574
South Africa;North West;KLERKSDORP;FLAMWOOD EXT 3;;2571
South Africa;North West;KLERKSDORP;MEIRINGSPARK EXT 1;;2571
South Africa;North West;KLERKSDORP;WILKOPPIES EXT 15;2572;2570
South Africa;North West;KLERKSDORP;WILKOPPIES EXT 16;2571;2571
South Africa;North West;KLERKSDORP;JOUBERTON EXT 5;2739;2739
South Africa;North West;KLERKSDORP;ALABAMA EXT 3;2577;2577
South Africa;North West;KLERKSDORP;ALABAMA EXT 2;2577;2577
South Africa;North West;KLERKSDORP;WILKOPPIES EXT 14;2572;2572
South Africa;North West;KLERKSDORP;FLAMWOOD WALK 15;2572;2570
